Date,Adress,Size,Rooms,Broker,Rent,Price
16 juni 2016,"Vingårdsgatan 7, 6tr",96,4,Södermäklarna,5637,6165000
8 juni 2016,"Pilottorget 6, 2tr",99,4,Notar,5953,3656250
7 juni 2016,Jakobsdalsvägen 16,100,4,HusmanHagberg Hägersten,4685,6500000
3 juni 2016,"Segelflygsgatan 22, 2tr",99,4,Notar,6388,3660000
2 juni 2016,"Ballonggatan 1, 3 tr",99,4,Fastighetsbyrån Enskede,6250,3750000
2 juni 2016,Vintrosagatan 7,95,4,Svensk Fastighetsförmedling Älvsjö,5700,2300000
1 juni 2016,Tenstavägen 12,96,4,Notar,5632,2000000
1 juni 2016,"Lindhagensterrassen 19, 4 vån","96,5",4,SkandiaMäklarna Stockholm Kungsholmen,4047,7200000
31 maj 2016,"Midsommarvägen 55, 3 tr",96,4,Fastighetsbyrån Hägersten/Älvsjö,4442,6670000
28 maj 2016,"Horisontvägen 67, bv",95,4,BOSTHLM Fastighetsmäklare AB,6466,3750000
26 maj 2016,Sjöbjörnsvägen 10,97,4,Erik Olsson Fastighetsförmedling,5916,7300000
26 maj 2016,Vättersvägen 30,98,4,Svensk Fastighetsförmedling Årsta,4275,5000000
25 maj 2016,Ölmevägen 22,"95,5",4,Erik Olsson Fastighetsförmedling,4877,3110000
22 maj 2016,Luxgatan 19,"97,5",4,Erik Olsson Fastighetsförmedling,4856,7600000
22 maj 2016,Horisontvägen 63,95,4,HusmanHagberg Enskede,6344,3050000
22 maj 2016,Astrakangatan 82,99,4,Svensk Fastighetsförmedling Vällingby/Hässelby/Spånga,6377,2500000
20 maj 2016,"Birger Jarlsgatan 78, 2 tr",99,4,Crown Estate Fastighetsbyrå,3111,9900000
20 maj 2016,"Majrovägen 41, 4 tr","95,5",4,ERA Enskede-Farsta kontoret,6144,4700000
20 maj 2016,Skinnarviksringen 5,96,4,Södermäklarna,2920,9500000
19 maj 2016,"Slättåkragränd 10, 3 tr",95,4,Fastighetsbyrån Hägersten/Älvsjö,5255,2650000
19 maj 2016,Scheelegatan 9,96,4,Mäklarhuset Stockholm Innerstan,3393,9630000
19 maj 2016,Textilgatan 25,95,4,FANTASTIC FRANK SJÖSTADEN,5156,6800000
19 maj 2016,Slåttervallsgatan 5,99,4,Svensk Fastighetsförmedling Sthlm Östermalm/Gärdet,5431,6850000
18 maj 2016,"Dartanjangs gata 46, 5tr",97,4,Svenska Mäklarhuset Bromma,5226,4495000
16 maj 2016,"Båtholmsbacken 19, 2 tr.",100,4,Tomas Mäklarbyrå AB,4448,3200000
14 maj 2016,"Wargentinsgatan 4, 3tr",96,4,Fastighetsbyrån Stockholm - Kungsholmen,4311,9100000
12 maj 2016,Tunnlandsvägen 3,99,4,Notar,6089,5510000
12 maj 2016,"Emils gata 22, 2tr",96,4,Svenska Mäklarhuset Bromma,5292,4500000
10 maj 2016,Stora Gungans väg 4,"98,5",4,HusmanHagberg Enskede,5335,7800000
5 maj 2016,"Astri Taubes Torg 2, vån 4 av 4",99,4,SkandiaMäklarna Enskede,5149,5400000
3 maj 2016,"Gästrikegatan 6, 3 tr",100,4,Fastighetsbyrån Stockholm - Vasastan,3710,11200000
29 april 2016,Glindragränd 12,98,4,Erik Olsson Fastighetsförmedling,5329,5700000
29 april 2016,"Majrovägen 17, entréplan",99,4,ERA Enskede-Farsta kontoret,6600,5000000
29 april 2016,"Ringstedsgatan 33, 2 tr","99,5",4,HusmanHagberg Kista,5988,3120000
29 april 2016,Lugnets allé 56,100,4,FANTASTIC FRANK SJÖSTADEN,5837,6350000
28 april 2016,Fartygsgatan 6,97,4,Fastighetsbyrån Stockholm - Hammarby Sjöstad,5593,7100000
27 april 2016,"Sjöviksvägen 13, 4tr",99,4,Södermäklarna,5033,6620000
27 april 2016,Tappvägen 30,96,4,Notar,4881,4950000
26 april 2016,"Korphoppsgatan 26, 1tr",98,4,Svenska Mäklarhuset Hammarby Sjöstad,5753,6925000
22 april 2016,"Älvsåkersgränd 45, 2 tr",95,4,Notar,6334,2650000
21 april 2016,Onsalagränd 15,95,4,Erik Olsson Fastighetsförmedling,5105,2910000
21 april 2016,Gräsholmsvägen 44,"95,5",4,Fastighetsbyrån Hägersten/Älvsjö,7251,3000000
21 april 2016,Lugnets allé 41,99,4,Svensk Fastighetsförmedling Hammarby Sjöstad,5238,7005000
20 april 2016,"Ågesta Broväg 77, 4 tr",98,4,Fastighetsbyrån Farsta/ Högdalen/ Skogås,6084,4000000
20 april 2016,Mirabellbacken 7,97,4,Notar,4963,2850000
20 april 2016,"Annedalsvägen 55, 2tr",98,4,Svenska Mäklarhuset Bromma,5513,4800000
19 april 2016,Ågesta broväg 77,98,4,Erik Olsson Fastighetsförmedling,6084,3725000
18 april 2016,Tranebergsvägen 9,97,4,HusmanHagberg Bromma,5589,5850000
15 april 2016,Ålstensgatan 20,99,4,HusmanHagberg Bromma,5439,8920000
15 april 2016,Fendergatan 11 pl 4,100,4,Svenska Mäklarhuset Hammarby Sjöstad,5986,6430000
15 april 2016,Molkomsbacken 24,100,4,Svensk Fastighetsförmedling Farsta-Enskede,3437,3100000
14 april 2016,Johanneshovsvägen 114 / Lindes backe,99,4,Fastighetsbyrån Årsta,5588,5795000
14 april 2016,"Pokalvägen 6, 1tr",99,4,Svensk Fastighetsförmedling Sthlm Södermalm,4369,8300000
12 april 2016,Östgötagatan 19,98,4,Fastighetsbyrån Stockholm - Södermalm,5361,7350000
12 april 2016,"Västmannagatan 57, 3 tr",96,4,MOHV Stockholm AB,3729,8550000
12 april 2016,Heleneborgsgatan 12A,100,3,Bjurfors Södermalm,3527,10000000
12 april 2016,Babordsgatan 23,97,4,FANTASTIC FRANK SJÖSTADEN,4789,7350000
11 april 2016,"Gamla Bromstensvägen 121A, bv",97,4,Fastighetsbyrån Spånga,5067,4550000
8 april 2016,Morupsgränd 15,95,4,Fastighetsbyrån Hägersten/Älvsjö,4855,3100000
8 april 2016,Sköntorpsvägen 120,100,4,Notar,4888,5300000
8 april 2016,"Docentbacken 7, 4 tr",98,4,Notar,4251,5500000
7 april 2016,Knäredsgränd 28,95,4,Fastighetsbyrån Hägersten/Älvsjö,5076,3000000
7 april 2016,"Midsommarvägen 49, vån 3",96,4,Notar,4442,7070000
7 april 2016,Drachmannsgatan 32,100,4,Bjurfors Bromma,6169,2995000
5 april 2016,"Sara Lidmans Gata 2, 5 tr",99,4,Karlsson & Uddare AB,4907,8500000
2 april 2016,Wendela hebbes gata 12,95,4,Länsförsäkringar Fastighetsförmedling Stockholm - Fruängen,5269,4750000
2 april 2016,"Harry Martinsons Gata 12, 2 tr",98,4,Karlsson & Uddare AB,4426,7800000
1 april 2016,"Borgarfjordsgatan 21 A, våning 9",98,4,Fastighetsbyrån Kista,5083,3850000
31 mars 2016,Sandhamnsgatan 25,99,4,Mäklarhuset Stockholm Innerstan,2959,7125000
31 mars 2016,Ekhagsvägen 7,97,4,Notar,4990,6050000
29 mars 2016,Sjöviksvägen 75,99,4,Stones Fastighetsförmedling,5145,7150000
24 mars 2016,"Tellusborgsvägen 108, vån 14","98,5",4,Notar,4585,6310000
23 mars 2016,"Pontonjärgatan 21, 1,5 tr",99,3,Karlsson & Uddare AB,2822,9550000
22 mars 2016,Parmmätargatan 9,97,4,Mäklarhuset Stockholm Innerstan,3388,7550000
17 mars 2016,"Öregrundsgatan 15, 3tr",100,4,Fastighetsbyrån Stockholm – Östermalm,4078,8315000
17 mars 2016,"Ågesta broväg 40, 2tr",99,4,Notar,5929,3600000
17 mars 2016,Hantverkargatan 76 A,95,4,Susanne Persson Fastighetsförmedling AB,Unknown,9525000
16 mars 2016,"Lindhagensterrassen 27, vån 14",97,4,Fastighetsbyrån Stockholm - Kungsholmen,4271,7930000
16 mars 2016,Textilgatan 25,95,4,FANTASTIC FRANK SJÖSTADEN,5156,6850000
15 mars 2016,"Valhallavägen 48, 5 tr",99,4,Crown Estate Fastighetsbyrå,4244,10100000
15 mars 2016,"Dalagatan 35A, 5+6 tr",100,4,Oscars Fastighetsmäkleri KB,4005,10500000
14 mars 2016,"Ringvägen 162, 1 / 2 tr",100,3,HusmanHagberg Södermalm/Gamla Stan,5217,7700000
9 mars 2016,Snickerigatan 11,96,4,Länsförsäkringar Fastighetsförmedling Stockholm - Hägersten,5187,6525000
9 mars 2016,Blackensvägen 3B,"97,5",4,Notar,4708,4100000
8 mars 2016,Timmermansgatan 43,98,4,Bjurfors Södermalm,2226,8100000
8 mars 2016,Ellen Fries Gata 13,99,4,Mäklarhuset Älvsjö,5821,3700000
8 mars 2016,"Docentbacken 5, 6 tr","96,7",4,Notar,4201,5800000
3 mars 2016,Molkomsbacken 24,100,4,Länsförsäkringar Fastighetsförmedling Stockholm - Farsta,3437,3150000
1 mars 2016,"Franzéngatan 34, 2 tr",98,4,Karlsson & Uddare AB,4528,7500000
26 februari 2016,"Nybohovsbacken 67, 6tr",97,4,Notar,3205,5345000
24 februari 2016,Norra stationsgatan 111,95,4,Fastighetsbyrån Stockholm - Vasastan,4298,6750000
24 februari 2016,"Katarina Bangata 25, 4 tr",95,3,Innerstadsspecialisten S AB,4164,9900000
24 februari 2016,Glädjevägen 6A,97,4,Mäklarringen Vällingby/Hässelby,5861,2300000
24 februari 2016,"Täppgränd 15, 1 tr",97,4,Svensk Fastighetsförmedling Enskede-Johanneshov,3601,4600000
22 februari 2016,"Borgarfjordsgatan 21a, 4tr",98,4,Fastighetsbyrån Kista,5082,3750000
20 februari 2016,Äppelviksvägen 2 A,"99,5",4,Mäklarhuset Huddinge,2950,9000000
19 februari 2016,Östersundsgatan 7,97,4,Notar,5254,3580000
19 februari 2016,"Borgarfjordsgatan 21 A, våning 20",98,4,HusmanHagberg Kista,5083,4000000
19 februari 2016,"Nathorstvägen 21 C, 3 tr",97,4,Svenska Mäklarhuset Johanneshov,4532,6300000
18 februari 2016,"Älvsborgsgatan 3, 3 tr",99,4,ERA Tessab & Co Fastighetsbyrå,3942,9250000
17 februari 2016,"Skogvaktargatan 7, 3 tr av 3 tr",97,4,Fastighetsbyrån Stockholm – Östermalm,3303,7000000
17 februari 2016,"Badstrandsvägen 4C, 1+2 tr","97,5",4,Karlsson & Uddare AB,5952,6560000
16 februari 2016,"Hårdvallsgatan 13, 3 tr",96,4,Länsförsäkringar Fastighetsförmedling Stockholm - Östermalm,5536,7200000
14 februari 2016,"Sjöviksbacken 55, 5 tr",99,4,Bostadsrättsspecialisten,5371,5775000
12 februari 2016,"Västmannagatan 89, 4 tr",95,3,Notar,3536,8275000
11 februari 2016,"Västertorpsvägen 156, 1tr",99,4,Mäklarringen Hägersten/Skärholmen/Älvsjö,4584,5025000
10 februari 2016,Vinodlargatan 2,"96,5",3,Mäklarringen Hägersten/Skärholmen/Älvsjö,5657,8550000
10 februari 2016,Skarpnäcks Allé 60,98,4,HusmanHagberg Enskede,5815,3500000
9 februari 2016,"Rödabergsgatan 10, 1 tr",98,3,Fastighetsbyrån Stockholm - Vasastan,4193,7200000
8 februari 2016,Ekhagsvägen 9,97,4,Notar,4990,6150000
3 februari 2016,Krakel Spektakels Gata 3,95,4,Fastighetsbyrån Bromma,4570,4780000
3 februari 2016,Årstavägen 81,"96,5",4,Notar,6012,5500000
2 februari 2016,"Borgarfjordsgatan 21 A, våning 8",98,4,Fastighetsbyrån Kista,5083,3700000
2 februari 2016,"Götgatan 130, 5 tr",96,4,Innerstadsspecialisten S AB,4080,7100000
2 februari 2016,"Langelandsgatan 41, 2 tr","99,5",4,HusmanHagberg Kista,5259,3720000
1 februari 2016,"Anna Sandströms Gata 4, 2 tr",95,4,Mäklarhuset Liljeholmen,4310,4450000
30 januari 2016,Ågesta Broväg 77,100,4,HusmanHagberg Farsta,6226,3660000
29 januari 2016,"Elersvägen 44, 5 tr","97,5",4,Erik Olsson Fastighetsförmedling,4845,8700000
26 januari 2016,Lotta Svärds Gränd 3,97,4,Länsförsäkringar Fastighetsförmedling Stockholm - Fruängen,5351,4925000
26 januari 2016,"Götgatan 130, 1tr",96,4,Bjurfors Södermalm,4080,6600000
22 januari 2016,"Selmedalsvägen 4, 6tr",100,4,HusmanHagberg Hägersten,4652,5950000
22 januari 2016,Vintrosagatan 5,95,4,Länsförsäkringar Fastighetsförmedling Stockholm - Enskede,5700,2330000
22 januari 2016,Personnevägen 102,95,4,Svenska Mäklarhuset Hägersten/Liljeholmen,5424,4500000
21 januari 2016,"Harplingegränd 16, 2 tr",95,4,Fastighetsbyrån Hägersten/Älvsjö,4871,2775000
21 januari 2016,"Tenstavägen 46, 2tr",96,4,Fastighetsbyrån Kista,5632,2050000
21 januari 2016,Lumagatan 21,98,3,Fastighetsbyrån Stockholm - Hammarby Sjöstad,4512,5650000
20 januari 2016,"Borgarfjordsgatan 21a, Våning 11",98,4,Fastighetsbyrån Kista,5082,3700000
19 januari 2016,"Lindhagensterrassen 27, vån 8",97,4,Fastighetsbyrån Stockholm - Kungsholmen,4039,6960000
18 januari 2016,Ekhagsvägen 9,97,4,Notar,4990,6250000
17 januari 2016,Sibbarpsgränd 15,95,4,HusmanHagberg Älvsjö,4522,2480000
16 januari 2016,Linnégatan 104,96,4,Mäklarhuset Stockholm Innerstan,3738,8200000
15 januari 2016,Dalgränd 14,97,4,Fastighetsbyrån Enskede,4709,3950000
15 januari 2016,"Filipstadsbacken 60, 6tr",97,4,Notar,5757,3050000
14 januari 2016,Ekhagsvägen 7,97,4,Notar,4990,6150000
13 januari 2016,Grusåsgränd 160,97,4,HusmanHagberg Enskede,4434,4150000
13 januari 2016,Grusåsgränd 82,97,4,Mäklarhuset Enskede,4394,3600000
8 januari 2016,"Borgarfjordsgatan 21 A, våning 16",98,4,Fastighetsbyrån Kista,5083,4000000
7 januari 2016,"Borgarfjordsgatan 21, våning 18",98,4,HusmanHagberg Kista,5087,3995000
18 december 2015,Tomtebogatan 11,96,4,Skeppsholmen Sotheby's International Realty,3648,10350000
16 december 2015,"Lugnets allé 41, 3tr",99,4,Svensk Fastighetsförmedling,5332,6600000
16 december 2015,"Öregrundsgatan 15, 7tr","99,5",4,Svensk Fastighetsförmedling Östermalm/Gärdet,4061,7650000
15 december 2015,"Kungsholmstorg 3C, 3 tr",99,4,Notar,3665,9900000
14 december 2015,Slättåkragränd 42,95,4,SkandiaMäklarna Årsta,5255,2825000
11 december 2015,Segervägen 204,97,4,Notar,5449,5350000
10 december 2015,"Katarina Bangata 56, 3 tr",97,4,SkandiaMäklarna Stockholm Södermalm,4260,8300000
9 december 2015,"Edagränd 3, 2 tr",99,4,HusmanHagberg Farsta,5059,4050000
5 december 2015,Dartanjangs gata 62,96,4,Notar,5643,4875000
4 december 2015,Pilottorget 14,99,4,HusmanHagberg Enskede,6118,3420000
2 december 2015,"Pelle Svanslös Gata 3, 4tr",95,4,Svenska Mäklarhuset Bromma,4445,5020000
2 december 2015,Ralångsvägen 5,99,4,HusmanHagberg Enskede,4319,5950000
1 december 2015,"Storsjövägen 80, 2 / 3 tr","99,5",4,Södermäklarna,5955,4350000
27 november 2015,Johan Skyttes Väg 384,98,4,Fastighetsbyrån Hägersten/Älvsjö,4920,5800000
27 november 2015,Fallvindsgatan 6,99,4,HusmanHagberg Enskede,5433,3750000
26 november 2015,Tomtebogatan 11,96,4,Skeppsholmen Sotheby's International Realty,3648,10350000
26 november 2015,"Dalgränd 14, 2 tr",97,4,Svensk Fastighetsförmedling,4892,4425000
26 november 2015,Bäverdammsgränd 122,"99,5",4,Notar,6138,2080000
26 november 2015,"Sara Lidmans Gata 6, 2 tr",96,4,Karlsson & Uddare AB,5034,7000000
26 november 2015,Badstrandsvägen 4 A,"97,5",4,Erik Olsson Fastighetsförmedling,5953,6300000
25 november 2015,"Fyrverkarbacken 25, 10 tr","98,5",4,Fastighetsbyrån Stockholm - Kungsholmen,3175,9000000
25 november 2015,Skridskovägen 9 D,98,4,Svensk Fastighetsförmedling,5353,5100000
20 november 2015,"Magnus Ladulåsgatan 33, 1tr",97,4,Fastighetsbyrån Stockholm - Södermalm,4203,5850000
19 november 2015,"Dalagatan 23, 2tr.","96,7",4,Fastighetsbyrån Stockholm - Vasastan,3617,9150000
18 november 2015,"Franzéngatan 34, 5 tr",98,4,Karlsson & Uddare AB,4528,7700000
18 november 2015,"Boktryckarvägen 12, 3 tr.",100,4,Fastighetsmäklarna,6901,5425000
17 november 2015,"Magnus Ladulåsgatan 7, 3 tr",96,4,HusmanHagberg Södermalm/Gamla Stan,4171,6000000
16 november 2015,Förlandagränd 76,95,4,Notar,5108,2525000
13 november 2015,"Roslagsgatan 41, 4 / 4tr",97,4,BOSTHLM Fastighetsmäklare AB,3920,7800000
12 november 2015,"Borgarfjordsgatan 21a, 6tr",98,4,Mäklarhuset Nyproduktion Norden,5303,3430000
12 november 2015,"Nynäsvägen 325, 1 tr","97,3",4,Notar,5491,4700000
12 november 2015,"Midskeppsgatan 12, pl3",97,4,Svenska Mäklarhuset Hammarby Sjöstad,5358,6175000
11 november 2015,"Mejselvägen 43, 1 tr",96,4,Fastighetsbyrån Hägersten/Älvsjö,5206,5650000
10 november 2015,"Nybohovsbacken 97, 2tr",97,4,Notar,3205,5300000
10 november 2015,"Sara Lidmans Gata 6, 7 tr","96,5",4,Karlsson & Uddare AB,5034,8300000
6 november 2015,"Midskeppsgatan 26, pl6","98,5",4,Svenska Mäklarhuset Hammarby Sjöstad,5784,6990000
5 november 2015,"Tengdahlsgatan 35, 2 tr",98,4,Innerstadsspecialisten S AB,5687,7575000
5 november 2015,Gränsvägen 148,96,4,Svensk Fastighetsförmedling,4955,3310000
4 november 2015,"Snickerigatan 14, 6 tr",95,4,Länsförsäkringar Fastighetsförmedling Stockholm - Hägersten,5237,5880000
3 november 2015,Karlsbodavägen 44,97,4,Svensk Fastighetsförmedling,6096,5000000
2 november 2015,Björketorpsvägen 7,96,4,Svensk Fastighetsförmedling,5187,4000000
30 oktober 2015,Salagatan 30,100,4,Notar,5683,4300000
28 oktober 2015,"Sjöviksvägen 37, 7 tr","96,5",4,Södermäklarna,5344,6275000
28 oktober 2015,Söderberga allé 34,99,4,Notar,6774,2750000
27 oktober 2015,"Heleneborgsgatan 9 A, 1tr",95,3,Fastighetsbyrån Stockholm - Södermalm,4554,7495000
23 oktober 2015,"Ölandsgatan 49A, 5 tr",97,4,Fastighetsbyrån Stockholm - Södermalm,3486,7250000
23 oktober 2015,"Bällstavägen 60, vån 4",96,4,Diplomat Fastighetmäkleri,6040,3995000
22 oktober 2015,Harplingegränd 12,95,4,Fastighetsbyrån Hägersten/Älvsjö,4889,2550000
22 oktober 2015,"Pollargatan 22, 6tr",100,4,Svenska Mäklarhuset Hammarby Sjöstad,5617,7300000
21 oktober 2015,"Skånegatan 55, 3 tr",96,4,Bjurfors Södermalm,5264,7500000
21 oktober 2015,Horisontvägen 91,99,4,HusmanHagberg Enskede,7146,4160000
20 oktober 2015,Norra Agnegatan 34 A,95,4,Erik Olsson Fastighetsförmedling,3689,9400000
20 oktober 2015,"Heleneborgsgatan 9 A, 3tr",95,3,Fastighetsbyrån Stockholm - Södermalm,4642,7850000
20 oktober 2015,"Heleneborgsgatan 9 A, 5tr",95,3,Fastighetsbyrån Stockholm - Södermalm,4730,8495000
20 oktober 2015,"Hornsbergs Strand 55, 3 tr",96,4,Svensk Fastighetsförmedling,4463,9100000
16 oktober 2015,"Sköndalsvägen 90, 4tr","99,4",4,Notar,6012,3700000
15 oktober 2015,Zinkens väg 37,95,4,Fastighetsbyrån Stockholm - Södermalm,5227,7750000
15 oktober 2015,"Åminnevägen 17, vån 1",95,4,Erik Olsson Fastighetsförmedling,5263,5325000
15 oktober 2015,"Kungstensgatan 28 C, 7 tr",97,4,Karlsson & Uddare AB,2452,8785000
15 oktober 2015,Prästgårdsgränd 10,99,4,Notar,4477,4200000
14 oktober 2015,Vintrosagatan 7 vån 4,95,4,Svensk Fastighetsförmedling,5700,2630000
14 oktober 2015,"Sköntorpsvägen 70, 4tr",97,4,Svensk Fastighetsförmedling,4004,5810000
14 oktober 2015,"Eknäsvägen 6 C, 3tr",100,3,Svensk Fastighetsförmedling,4795,7850000
13 oktober 2015,"Glädjevägen 2B, 2 tr",95,4,Fastighetsbyrån Hässelby,5840,2400000
13 oktober 2015,"Sickla kanalgata 49, 2tr","95,5",4,Svensk Fastighetsförmedling,6139,6625000
13 oktober 2015,"Karlsbodavägen 42, 5 tr",97,4,Svenska Mäklarhuset Bromma,6096,5300000
12 oktober 2015,Dalgången 4,95,3,Mäklarhuset Ekerö,5425,6500000
9 oktober 2015,Badstrandsvägen 4a,"97,5",4,Fastighetsbyrån Bromma,5953,5995000
9 oktober 2015,"Ölmevägen 30, 2tr",96,4,Svensk Fastighetsförmedling,5041,3370000
9 oktober 2015,"Warfvinges väg 3, 1tr",98,4,Svensk Fastighetsförmedling,4659,6300000
9 oktober 2015,Östersundsgatan 7,97,4,SkandiaMäklarna Vällingby/Hässelby/Kista,5254,3300000
8 oktober 2015,"Hildebergsvägen 2, 2tr",95,4,SkandiaMäklarna Hägersten,5934,5225000
7 oktober 2015,"Bondegatan 74A, 4tr",96,4,Fastighetsbyrån Stockholm - Södermalm,5103,7650000
7 oktober 2015,"Sara Lidmans gata 6, Vån 4",100,4,Svensk Fastighetsförmedling,5409,7100000
6 oktober 2015,"Ringstedsgatan 15, 1 tr","99,5",4,Fastighetsbyrån Kista,5801,3650000
4 oktober 2015,"Morupsgränd 27, 1 tr",95,4,Fastighetsbyrån Hägersten/Älvsjö,4916,2650000
1 oktober 2015,"Helsingörsgatan 32, 4 tr",100,4,Fastighetsbyrån Kista,5160,3660000
1 oktober 2015,Sehlstedtsgatan 7,97,4,Bjurfors Östermalm/Lidingö,4850,7570000
30 september 2015,"Snickerigatan 14, 4 tr",95,4,Länsförsäkringar Fastighetsförmedling Stockholm - Hägersten,5237,5760000
30 september 2015,"Tegelbruksvägen 42, våning 3 av 4",97,4,Svensk Fastighetsförmedling,6521,6520000
30 september 2015,"Snickerigatan 12, 2 tr",100,4,Svenska Mäklarhuset Hägersten/Liljeholmen,5431,5650000
29 september 2015,Ringvägen 12 3tr,97,3,Fastighetsbyrån Stockholm - Södermalm,3887,8260000
28 september 2015,Rosenlundsgatan 32B,97,4,BOSTHLM Fastighetsmäklare AB,4859,7500000
27 september 2015,Nockeby Backe 2 F,98,4,Fastighetsbyrån Bromma,5249,5900000
24 september 2015,"Götgatan 108, 4 tr",96,4,Södermäklarna,4080,6020000
23 september 2015,"Blecktornsstigen 12, 2 tr",95,4,Fastighetsbyrån Stockholm - Södermalm,4421,8660000
23 september 2015,"Lindhagensterrassen 19, vån 9",97,4,Fastighetsbyrån Stockholm - Kungsholmen,4271,6970000
22 september 2015,"Helsingörsgatan 5, 6tr",100,4,Fastighetsbyrån Kista,5173,3650000
22 september 2015,"Tulegatan 3, 4tr",99,4,Länsförsäkringar Fastighetsförmedling Stockholm - Vasastan,989,9500000
18 september 2015,Melongatan 14,"99,5",4,Mäklarringen Vällingby/Hässelby,4571,2825000
17 september 2015,"Kanngjutargränd 48, 2 tr",96,4,Mäklarringen Vällingby/Hässelby,5825,2950000
17 september 2015,Holländargatan 40,97,4,Mäklarhuset Täby & Danderyd,3722,7225000
16 september 2015,Kavelbrovägen 16,96,4,SkandiaMäklarna Älvsjö,4990,5320000
16 september 2015,"Gröndalsvägen 159, 2tr",97,4,Notar,4884,5070000
15 september 2015,"Helsingörsgatan 8, 2 tr",100,4,Fastighetsbyrån Kista,5106,3770000
15 september 2015,"Hildebergsvägen 6, 4tr",95,4,SkandiaMäklarna Hägersten,5934,5750000
15 september 2015,Lumagatan 13,97,4,FANTASTIC FRANK SJÖSTADEN,5254,6950000
12 september 2015,"Dianavägen 25, vån 3-4",95,4,Fastighetsbyrån Stockholm – Östermalm,3478,6500000
10 september 2015,"Sockenvägen 402, bv",95,4,Fastighetsbyrån Enskede,5174,4895000
10 september 2015,Multrågatan 9,97,4,Länsförsäkringar Fastighetsförmedling Stockholm - Vällingby,5136,3100000
10 september 2015,Avestagatan 16,"97,5",4,Notar,6254,3200000
10 september 2015,"Ringstedsgatan 4, 3 tr",100,4,Mäklarhuset Vällingby-Hässelby,6130,3250000
9 september 2015,Älvsjövägen 14,"97,5",4,Erik Olsson Fastighetsförmedling,6417,3700000
4 september 2015,"Storsjövägen 80, 3tr","99,5",4,Fastighetsbyrån Årsta,5982,4930000
3 september 2015,"Medsolsbacken 15, 1 tr",99,4,Fastighetsbyrån Hässelby,5573,2800000
3 september 2015,"Långa gatan 12, ög",100,4,Notar,5736,8700000
2 september 2015,Tummelisas Gata 4,95,4,Fastighetsbyrån Bromma,5460,4270000
2 september 2015,Söderberga allé 17,"98,5",4,Notar,6066,2895000
2 september 2015,Mirabellbacken 7,97,4,Svensk Fastighetsförmedling,5336,2700000
